year,total_pop,state_name,city_name,crime,cases,avg_case,state_pop
2009,560908,Oregon,Portland,total violent crime,3105,3105,2804540
2009,636662,Maryland,Prince George's County,total violent crime,5338,5392.25,15061565
2009,406005,North Carolina,Raleigh,total violent crime,2001,3813,5918565
2009,470308,California,Sacramento,total violent crime,4165,6998.777777777777,48814720
2009,180724,Utah,Salt Lake City,total violent crime,1284,1284,903620
2009,1373936,Texas,San Antonio,total violent crime,7844,8155.285714285715,37141575
2009,1314773,California,San Diego,total violent crime,5931,6998.777777777777,48814720
2009,809755,California,San Francisco,total violent crime,5957,6998.777777777777,48814720
2009,954009,California,San Jose,total violent crime,3439,6998.777777777777,48814720
2009,602531,Washington,Seattle,total violent crime,3861,3861,3012655
2009,355208,Missouri,St. Louis,total violent crime,7353,6828,4199460
2009,1351235,New York,Suffolk County,total violent crime,2267,13546,55386100
2009,345233,Florida,Tampa,total violent crime,2597,4996.2,14802470
2009,547981,Arizona,Tucson,total violent crime,3560,4763.333333333333,13081055
2009,384851,Oklahoma,Tulsa,total violent crime,4295,4738,4708950
2009,436175,Virginia,Virginia Beach,total violent crime,896,800.5,7114105
2009,367635,Kansas,Wichita,total violent crime,3255,3255,1838175
2010,545852,New Mexico,Albuquerque,total violent crime,4291,4291,2729260
2010,365438,Texas,Arlington,total violent crime,1925,7566.142857142857,35854145
2010,420003,Georgia,Atlanta,total violent crime,5749,5749,2100015
2010,325078,Colorado,Aurora,total violent crime,1449,2418,4626180
2010,790390,Texas,Austin,total violent crime,3790,7566.142857142857,35854145
2010,620961,Maryland,Baltimore,total violent crime,9316,5065.25,15188495
2010,805029,Maryland,Baltimore County,total violent crime,4305,5065.25,15188495
2010,617594,Massachusetts,Boston,total violent crime,5819,5819,3087970
2010,261310,New York,Buffalo,total violent crime,3599,13903.75,54097515
2010,779541,North Carolina,Charlotte-Mecklenburg,total violent crime,4891,3315.5,5917165
2010,2695598,Illinois,Chicago,total violent crime,29774,29774,13477990
2010,296943,Ohio,Cincinnati,total violent crime,3615,4872,7403955
2010,396815,Ohio,Cleveland,total violent crime,5529,4872,7403955
2010,787033,Ohio,Columbus,total violent crime,5472,4872,7403955
2010,1197816,Texas,Dallas,total violent crime,9161,7566.142857142857,35854145
2010,600158,Colorado,Denver,total violent crime,3387,2418,4626180
2010,713777,Michigan,Detroit,total violent crime,16973,16973,3568885
2010,649121,Texas,El Paso,total violent crime,2861,7566.142857142857,35854145
2010,1042747,Virginia,Fairfax County,total violent crime,971,901,7403705
2010,741206,Texas,Fort Worth,total violent crime,4301,7566.142857142857,35854145
2010,494665,California,Fresno,total violent crime,3034,6521.333333333333,48613800
2010,953297,Hawaii,Honolulu,total violent crime,2548,2548,4766485
2010,2099451,Texas,Houston,total violent crime,22491,7566.142857142857,35854145
2010,831388,Indiana,Indianapolis,total violent crime,9646,9646,4156940
2010,823209,Florida,Jacksonville,total violent crime,5469,4403.8,14531320
2010,459787,Missouri,Kansas City,total violent crime,5643,5924,3895405
2010,1446280,Nevada,Las Vegas,total violent crime,12648,12648,7231400
2010,462257,California,Long Beach,total violent crime,2720,6521.333333333333,48613800
2010,3792621,California,Los Angeles,total violent crime,21484,6521.333333333333,48613800
2010,1057426,California,Los Angeles County,total violent crime,6497,6521.333333333333,48613800
2010,660582,Kentucky,Louisville,total violent crime,3734,3734,3302910
2010,646889,Tennessee,Memphis,total violent crime,10401,8601.5,6259490
2010,439041,Arizona,Mesa,total violent crime,1790,4374,12023945
2010,399457,Florida,Miami,total violent crime,4879,4403.8,14531320
2010,1109589,Florida,Miami-Dade County,total violent crime,6927,4403.8,14531320
2010,594833,Wisconsin,Milwaukee,total violent crime,6336,6336,2974165
2010,382578,Minnesota,Minneapolis,total violent crime,4064,4064,1912890
2010,953109,Maryland,Montgomery County,total violent crime,1699,5065.25,15188495
2010,605009,Tennessee,Nashville,total violent crime,6802,8601.5,6259490
2010,1049589,New York,Nassau County,total violent crime,1496,13903.75,54097515
2010,343829,Louisiana,New Orleans,total violent crime,2593,2593,1719145
2010,8175133,New York,New York City,total violent crime,48489,13903.75,54097515
2010,277140,New Jersey,Newark,total violent crime,2885,2885,1385700
2010,390724,California,Oakland,total violent crime,6267,6521.333333333333,48613800
2010,579999,Oklahoma,Oklahoma City,total violent crime,5304,4804,4859525
2010,238300,Florida,Orlando,total violent crime,2574,4403.8,14531320
2010,1526006,Pennsylvania,Philadelphia,total violent crime,18535,10672.5,9168180
2010,1445632,Arizona,Phoenix,total violent crime,8001,4374,12023945
2010,307630,Pennsylvania,Pittsburgh,total violent crime,2810,10672.5,9168180
2010,583776,Oregon,Portland,total violent crime,3051,3051,2918880
2010,658600,Maryland,Prince George's County,total violent crime,4941,5065.25,15188495
2010,403892,North Carolina,Raleigh,total violent crime,1740,3315.5,5917165
2010,466488,California,Sacramento,total violent crime,4112,6521.333333333333,48613800
2010,186440,Utah,Salt Lake City,total violent crime,1294,1294,932200
2010,1327407,Texas,San Antonio,total violent crime,8434,7566.142857142857,35854145
2010,1307402,California,San Diego,total violent crime,5616,6521.333333333333,48613800
2010,805235,California,San Francisco,total violent crime,5747,6521.333333333333,48613800
2010,945942,California,San Jose,total violent crime,3215,6521.333333333333,48613800
2010,608660,Washington,Seattle,total violent crime,3515,3515,3043300
2010,319294,Missouri,St. Louis,total violent crime,6205,5924,3895405
2010,1333471,New York,Suffolk County,total violent crime,2031,13903.75,54097515
2010,335709,Florida,Tampa,total violent crime,2170,4403.8,14531320
2010,520116,Arizona,Tucson,total violent crime,3331,4374,12023945
2010,391906,Oklahoma,Tulsa,total violent crime,4304,4804,4859525
2010,437994,Virginia,Virginia Beach,total violent crime,831,901,7403705
2010,382368,Kansas,Wichita,total violent crime,3038,3038,1911840
2011,551961,New Mexico,Albuquerque,total violent crime,4210,4210,2759805
2011,373128,Texas,Arlington,total violent crime,1874,7005.857142857143,36608605
2011,425533,Georgia,Atlanta,total violent crime,6097,6097,2127665
2011,330740,Colorado,Aurora,total violent crime,1460,2589,4706760
2011,807022,Texas,Austin,total violent crime,3470,7005.857142857143,36608605
2011,626848,Maryland,Baltimore,total violent crime,8886,4707.25,15332495
2011,812661,Maryland,Baltimore County,total violent crime,4250,4707.25,15332495
2011,621359,Massachusetts,Boston,total violent crime,5252,5252,3106795
2011,262484,New York,Buffalo,total violent crime,3250,14445,54340155
2011,789478,North Carolina,Charlotte-Mecklenburg,total violent crime,4787,3255.5,5992460
2011,2703713,Illinois,Chicago,total violent crime,28273,28273,13518565
2011,297160,Ohio,Cincinnati,total violent crime,3076,4578.333333333333,7409375
2011,397106,Ohio,Cleveland,total violent crime,5431,4578.333333333333,7409375
2011,787609,Ohio,Columbus,total violent crime,5228,4578.333333333333,7409375
2011,1223021,Texas,Dallas,total violent crime,8330,7005.857142857143,36608605
2011,610612,Colorado,Denver,total violent crime,3718,2589,4706760
2011,713239,Michigan,Detroit,total violent crime,15254,15254,3566195
2011,662780,Texas,El Paso,total violent crime,2858,7005.857142857143,36608605
2011,1055204,Virginia,Fairfax County,total violent crime,918,851,7492150
2011,756803,Texas,Fort Worth,total violent crime,4579,7005.857142857143,36608605
2011,500480,California,Fresno,total violent crime,2915,6122.444444444444,49156015
2011,963465,Hawaii,Honolulu,total violent crime,2370,2370,4817325
2011,2143628,Texas,Houston,total violent crime,20892,7005.857142857143,36608605
2011,833024,Indiana,Indianapolis,total violent crime,9170,9170,4165120
2011,834429,Florida,Jacksonville,total violent crime,5182,4352.6,14729380
2011,461458,Missouri,Kansas City,total violent crime,5555,5752.5,3909560
2011,1458474,Nevada,Las Vegas,total violent crime,10813,10813,7292370
2011,467691,California,Long Beach,total violent crime,2857,6122.444444444444,49156015
2011,3837207,California,Los Angeles,total violent crime,20045,6122.444444444444,49156015
2011,1069854,California,Los Angeles County,total violent crime,5595,6122.444444444444,49156015
2011,665152,Kentucky,Louisville,total violent crime,4086,4086,3325760
2011,652725,Tennessee,Memphis,total violent crime,10338,8795.5,6327570
2011,445256,Arizona,Mesa,total violent crime,1837,4455.333333333333,12194160
2011,404901,Florida,Miami,total violent crime,4849,4352.6,14729380
2011,1124714,Florida,Miami-Dade County,total violent crime,6913,4352.6,14729380
2011,597426,Wisconsin,Milwaukee,total violent crime,6637,6637,2987130
2011,385531,Minnesota,Minneapolis,total violent crime,3722,3722,1927655
2011,962146,Maryland,Montgomery County,total violent crime,1618,4707.25,15332495
2011,612789,Tennessee,Nashville,total violent crime,7253,8795.5,6327570
2011,1054208,New York,Nassau County,total violent crime,1459,14445,54340155
2011,346974,Louisiana,New Orleans,total violent crime,2748,2748,1734870
2011,8211875,New York,New York City,total violent crime,51209,14445,54340155
2011,278064,New Jersey,Newark,total violent crime,3243,3243,1390320
2011,395317,California,Oakland,total violent crime,6652,6122.444444444444,49156015
2011,586208,Oklahoma,Oklahoma City,total violent crime,5108,4534,4911545
2011,241548,Florida,Orlando,total violent crime,2591,4352.6,14729380
2011,1530873,Pennsylvania,Philadelphia,total violent crime,18268,10372,9197410
2011,1466097,Arizona,Phoenix,total violent crime,8089,4455.333333333333,12194160
2011,308609,Pennsylvania,Pittsburgh,total violent crime,2476,10372,9197410
2011,589991,Oregon,Portland,total violent crime,3037,3037,2949955
2011,664844,Maryland,Prince George's County,total violent crime,4075,4707.25,15332495
2011,409014,North Carolina,Raleigh,total violent crime,1724,3255.5,5992460
2011,471972,California,Sacramento,total violent crime,3354,6122.444444444444,49156015
2011,190038,Utah,Salt Lake City,total violent crime,1230,1230,950190
2011,1355339,Texas,San Antonio,total violent crime,7038,7005.857142857143,36608605
2011,1316919,California,San Diego,total violent crime,5104,6122.444444444444,49156015
2011,814701,California,San Francisco,total violent crime,5374,6122.444444444444,49156015
2011,957062,California,San Jose,total violent crime,3206,6122.444444444444,49156015
2011,618209,Washington,Seattle,total violent crime,3664,3664,3091045
2011,320454,Missouri,St. Louis,total violent crime,5950,5752.5,3909560
2011,1339464,New York,Suffolk County,total violent crime,1862,14445,54340155
2011,340284,Florida,Tampa,total violent crime,2228,4352.6,14729380
2011,527479,Arizona,Tucson,total violent crime,3440,4455.333333333333,12194160
2011,396101,Oklahoma,Tulsa,total violent crime,3960,4534,4911545
2011,443226,Virginia,Virginia Beach,total violent crime,784,851,7492150
2011,384796,Kansas,Wichita,total violent crime,2963,2963,1923980
2012,553684,New Mexico,Albuquerque,total violent crime,4151,4151,2768420
2012,379295,Texas,Arlington,total violent crime,1909,7090.285714285715,37283890
2012,437041,Georgia,Atlanta,total violent crime,6027,6027,2185205
2012,336952,Colorado,Aurora,total violent crime,1400,2642.5,4827485
2012,832901,Texas,Austin,total violent crime,3405,7090.285714285715,37283890
2012,625474,Maryland,Baltimore,total violent crime,8789,4671,15471705
2012,817761,Maryland,Baltimore County,total violent crime,4145,4671,15471705
2012,630648,Massachusetts,Boston,total violent crime,5266,5266,3153240
2012,262434,New York,Buffalo,total violent crime,3382,14954.75,54772925
2012,808504,North Carolina,Charlotte-Mecklenburg,total violent crime,5238,3509,6145490
2012,2708382,Illinois,Chicago,total violent crime,27620,27620,13541910
2012,296204,Ohio,Cincinnati,total violent crime,2903,4393.333333333333,7436845
2012,393781,Ohio,Cleveland,total violent crime,5469,4393.333333333333,7436845
2012,797384,Ohio,Columbus,total violent crime,4808,4393.333333333333,7436845
2012,1241549,Texas,Dallas,total violent crime,8380,7090.285714285715,37283890
2012,628545,Colorado,Denver,total violent crime,3885,2642.5,4827485
2012,707096,Michigan,Detroit,total violent crime,15023,15023,3535480
2012,675536,Texas,El Paso,total violent crime,2859,7090.285714285715,37283890
2012,1072723,Virginia,Fairfax County,total violent crime,858,804.5,7601555
2012,770101,Texas,Fort Worth,total violent crime,4526,7090.285714285715,37283890
2012,506011,California,Fresno,total violent crime,2748,6199.333333333333,49586165
2012,975875,Hawaii,Honolulu,total violent crime,2336,2336,4879375
2012,2177273,Texas,Houston,total violent crime,21610,7090.285714285715,37283890
2012,838650,Indiana,Indianapolis,total violent crime,9942,9942,4193250
2012,840660,Florida,Jacksonville,total violent crime,5189,4152.2,14982690
2012,464073,Missouri,Kansas City,total violent crime,5889,5775,3913700
2012,1479393,Nevada,Las Vegas,total violent crime,11598,11598,7396965
2012,469893,California,Long Beach,total violent crime,2705,6199.333333333333,49586165
2012,3855122,California,Los Angeles,total violent crime,18547,6199.333333333333,49586165
2012,1074864,California,Los Angeles County,total violent crime,5458,6199.333333333333,49586165
2012,666200,Kentucky,Louisville,total violent crime,3989,3989,3331e3
2012,657436,Tennessee,Memphis,total violent crime,11417,9365.5,6391610
2012,451391,Arizona,Mesa,total violent crime,1804,5037.333333333333,12342175
2012,414327,Florida,Miami,total violent crime,4856,4152.2,14982690
2012,1144280,Florida,Miami-Dade County,total violent crime,6046,4152.2,14982690
2012,599395,Wisconsin,Milwaukee,total violent crime,7932,7932,2996975
2012,390240,Minnesota,Minneapolis,total violent crime,3872,3872,1951200
2012,980160,Maryland,Montgomery County,total violent crime,1795,4671,15471705
2012,620886,Tennessee,Nashville,total violent crime,7314,9365.5,6391610
2012,1057158,New York,Nassau County,total violent crime,1654,14954.75,54772925
2012,362874,Louisiana,New Orleans,total violent crime,2958,2958,1814370
2012,8289415,New York,New York City,total violent crime,52993,14954.75,54772925
2012,278906,New Jersey,Newark,total violent crime,3220,3220,1394530
2012,399487,California,Oakland,total violent crime,7963,6199.333333333333,49586165
2012,595607,Oklahoma,Oklahoma City,total violent crime,5474,4711.5,4972555
2012,246513,Florida,Orlando,total violent crime,2508,4152.2,14982690
2012,1538957,Pennsylvania,Philadelphia,total violent crime,17853,10100,9255345
2012,1485509,Arizona,Phoenix,total violent crime,9458,5037.333333333333,12342175
2012,312112,Pennsylvania,Pittsburgh,total violent crime,2347,10100,9255345
